Postanski_ured;Mjesto;Zupanija
10450;Stankovo;ZAGREBAČKA
10450;Tržić;ZAGREBAČKA
10450;Vlaškovec;ZAGREBAČKA
10450;Volavje;ZAGREBAČKA
10450;Vranov Dol;ZAGREBAČKA
10450;Zdihovo;ZAGREBAČKA
10451;Bratina;ZAGREBAČKA
10451;Bregana Pisarovinska;ZAGREBAČKA
10451;Donja Kupčina;ZAGREBAČKA
10451;Dvoranci;ZAGREBAČKA
10451;Gorica Jamnička;ZAGREBAČKA
10451;Gradec Pokupski;ZAGREBAČKA
10451;Jamnica Pisarovinska;ZAGREBAČKA
10451;Lijevo Sredičko;ZAGREBAČKA
10451;Lučelnica;ZAGREBAČKA
10451;Pisarovina;ZAGREBAČKA
10451;Podgorje Jamničko;ZAGREBAČKA
10451;Selsko Brdo;ZAGREBAČKA
10451;Topolovec Pisarovinski;ZAGREBAČKA
10451;Velika Jamnička;ZAGREBAČKA
10453;Belčići;ZAGREBAČKA
10453;Brezovac Žumberački;ZAGREBAČKA
10453;Bukovac Svetojanski;ZAGREBAČKA
10453;Celine;ZAGREBAČKA
10453;Dolanjski Jarak;ZAGREBAČKA
10453;Draga Svetojanska;ZAGREBAČKA
10453;Gorica Svetojanska;ZAGREBAČKA
10453;Grabarak;ZAGREBAČKA
10453;Ivančići;ZAGREBAČKA
10453;Kupeć Dol;ZAGREBAČKA
10453;Lanišće;ZAGREBAČKA
10453;Miladini;ZAGREBAČKA
10453;Paljugi;ZAGREBAČKA
10453;Prodin Dol;ZAGREBAČKA
10453;Redovje;ZAGREBAČKA
10453;Srednjak;ZAGREBAČKA
10453;Špigelski Breg;ZAGREBAČKA
10453;Tihočaj;ZAGREBAČKA
10453;Toplice;ZAGREBAČKA
10454;Brezarić;ZAGREBAČKA
10454;Brlenić;ZAGREBAČKA
10454;Bukovica Prekriška;ZAGREBAČKA
10454;Careva Draga;ZAGREBAČKA
10454;Dol;ZAGREBAČKA
10454;Donje Prekrižje;ZAGREBAČKA
10454;Gornja Kupčina;ZAGREBAČKA
10454;Gornje Prekrižje;ZAGREBAČKA
10454;Gračac Slavetički;ZAGREBAČKA
10454;Hrženik;ZAGREBAČKA
10454;Hutin;ZAGREBAČKA
10454;Jezerine;ZAGREBAČKA
10454;Kostel Pribićki;ZAGREBAČKA
10454;Krašić;ZAGREBAČKA
10454;Krnežići;ZAGREBAČKA
10454;Krupače;ZAGREBAČKA
10454;Kučer;ZAGREBAČKA
10454;Kurpezova Gorica;ZAGREBAČKA
10454;Mirkopolje;ZAGREBAČKA
10454;Pesak;ZAGREBAČKA
10454;Pribić;ZAGREBAČKA
10454;Pribić Crkveni;ZAGREBAČKA
10454;Radina Gorica;ZAGREBAČKA
10454;Rude Pribićke;ZAGREBAČKA
10454;Strmec Pribićki;ZAGREBAČKA
10454;Svrževo;ZAGREBAČKA
10454;Vranjak Žumberački;ZAGREBAČKA
10454;Vukšin Šipak;ZAGREBAČKA
10455;Barovka;ZAGREBAČKA
10455;Begovo Brdo Žumberačko;ZAGREBAČKA
10455;Čunkova Draga;ZAGREBAČKA
10455;Donji Oštrc;ZAGREBAČKA
10455;Drašći Vrh;ZAGREBAČKA
10455;Gornji Oštrc;ZAGREBAČKA
10455;Grgetići;ZAGREBAČKA
10455;Jurkovo Selo;ZAGREBAČKA
10455;Konjarić Vrh;ZAGREBAČKA
10455;Kostanjevac;ZAGREBAČKA
10455;Kupčina Žumberačka;ZAGREBAČKA
10455;Markušići;ZAGREBAČKA
10455;Medven Draga;ZAGREBAČKA
10455;Prvinci;ZAGREBAČKA
10455;Radinovo Brdo;ZAGREBAČKA
10455;Stupe;ZAGREBAČKA
10455;Tupčina;ZAGREBAČKA
10455;Veliki Vrh;ZAGREBAČKA
10455;Vlašić Brdo;ZAGREBAČKA
10455;Vukovo Brdo;ZAGREBAČKA
10455;Žamarija;ZAGREBAČKA
10455;Željezno Žumberačko;ZAGREBAČKA
10455;Žumberak;ZAGREBAČKA
10456;Bratelji;ZAGREBAČKA
10456;Budinjak;ZAGREBAČKA
10456;Cerovica;ZAGREBAČKA
10456;Čučići;ZAGREBAČKA
10456;Dane;ZAGREBAČKA
10456;Glušinja;ZAGREBAČKA
10456;Golubići;ZAGREBAČKA
10456;Gornja Vas;ZAGREBAČKA
10456;Grgetići;ZAGREBAČKA
10456;Grič;ZAGREBAČKA
10456;Hartje;ZAGREBAČKA
10456;Javor;ZAGREBAČKA
10456;Kalje;ZAGREBAČKA
10456;Mrzlo Polje Žumberačko;ZAGREBAČKA
10456;Novo Selo Žumberačko;ZAGREBAČKA
10456;Osredek Žumberački;ZAGREBAČKA
10456;Osunja;ZAGREBAČKA
10456;Pećno;ZAGREBAČKA
10456;Petričko Selo;ZAGREBAČKA
10456;Sječevac;ZAGREBAČKA
10456;Staničići Žumberački;ZAGREBAČKA
10456;Šimraki;ZAGREBAČKA
10456;Tisovac Žumberački;ZAGREBAČKA
10456;Tomaševci;ZAGREBAČKA
10456;Višći Vrh;ZAGREBAČKA
10457;Cernik;ZAGREBAČKA
10457;Jezernice;ZAGREBAČKA
10457;Kordići Žumberački;ZAGREBAČKA
10457;Plavci;ZAGREBAČKA
10457;Reštovo Žumberačko;ZAGREBAČKA
10457;Sopote;ZAGREBAČKA
10457;Sošice;ZAGREBAČKA
10457;Stari Grad Žumberački;ZAGREBAČKA
10457;Visoće;ZAGREBAČKA
20000;Dubrovnik;DUBROVAČKO-NERETVANSKA
20205;Imotica;DUBROVAČKO-NERETVANSKA
20205;Ošlje;DUBROVAČKO-NERETVANSKA
20205;Stupa;DUBROVAČKO-NERETVANSKA
20205;Štedrica;DUBROVAČKO-NERETVANSKA
20205;Topolo;DUBROVAČKO-NERETVANSKA
20207;Bosanka;DUBROVAČKO-NERETVANSKA
20207;Brašina;DUBROVAČKO-NERETVANSKA
20207;Brgat Donji;DUBROVAČKO-NERETVANSKA
20207;Brgat Gornji;DUBROVAČKO-NERETVANSKA
20207;Buići;DUBROVAČKO-NERETVANSKA
20207;Čelopeci;DUBROVAČKO-NERETVANSKA
20207;Čibača;DUBROVAČKO-NERETVANSKA
20207;Grbavac;DUBROVAČKO-NERETVANSKA
20207;Kupari;DUBROVAČKO-NERETVANSKA
20207;Makoše;DUBROVAČKO-NERETVANSKA
20207;Martinovići;DUBROVAČKO-NERETVANSKA
20207;Mlini;DUBROVAČKO-NERETVANSKA
20207;Petrača;DUBROVAČKO-NERETVANSKA
20207;Plat;DUBROVAČKO-NERETVANSKA
20207;Soline;DUBROVAČKO-NERETVANSKA
20207;Srebreno;DUBROVAČKO-NERETVANSKA
20207;Zavrelje;DUBROVAČKO-NERETVANSKA
20210;Brotnice;DUBROVAČKO-NERETVANSKA
20210;Cavtat;DUBROVAČKO-NERETVANSKA
20210;Duba Konavoska;DUBROVAČKO-NERETVANSKA
20210;Jasenice;DUBROVAČKO-NERETVANSKA
20210;Stravča;DUBROVAČKO-NERETVANSKA
20210;Šilješki;DUBROVAČKO-NERETVANSKA
20210;Uskoplje;DUBROVAČKO-NERETVANSKA
20210;Zvekovica;DUBROVAČKO-NERETVANSKA
20213;Čilipi;DUBROVAČKO-NERETVANSKA
20213;Gabrili;DUBROVAČKO-NERETVANSKA
20213;Komaji;DUBROVAČKO-NERETVANSKA
20213;Močići;DUBROVAČKO-NERETVANSKA
20215;Gruda;DUBROVAČKO-NERETVANSKA
20215;Poljice;DUBROVAČKO-NERETVANSKA
20215;Popovići;DUBROVAČKO-NERETVANSKA
20215;Radovčići;DUBROVAČKO-NERETVANSKA
20216;Dubravka;DUBROVAČKO-NERETVANSKA
20216;Dunave;DUBROVAČKO-NERETVANSKA
20216;Vodovađa;DUBROVAČKO-NERETVANSKA
20216;Zastolje;DUBROVAČKO-NERETVANSKA
20217;Drvenik;DUBROVAČKO-NERETVANSKA
20217;Kuna Konavoska;DUBROVAČKO-NERETVANSKA
20217;Lovorno;DUBROVAČKO-NERETVANSKA
20217;Ljuta;DUBROVAČKO-NERETVANSKA
20217;Mihanići;DUBROVAČKO-NERETVANSKA
20217;Pridvorje;DUBROVAČKO-NERETVANSKA
20218;Đurinići;DUBROVAČKO-NERETVANSKA
20218;Mikulići;DUBROVAČKO-NERETVANSKA
20218;Molunat;DUBROVAČKO-NERETVANSKA
20218;Palje Brdo;DUBROVAČKO-NERETVANSKA
20218;Pločice;DUBROVAČKO-NERETVANSKA
20218;Vitaljina;DUBROVAČKO-NERETVANSKA
20221;Koločep;DUBROVAČKO-NERETVANSKA
20222;Lopud;DUBROVAČKO-NERETVANSKA
20223;Suđurađ;DUBROVAČKO-NERETVANSKA
20223;Šipanjska Luka;DUBROVAČKO-NERETVANSKA
20224;Korita;DUBROVAČKO-NERETVANSKA
20224;Maranovići;DUBROVAČKO-NERETVANSKA
20224;Okuklje;DUBROVAČKO-NERETVANSKA
20224;Prožura;DUBROVAČKO-NERETVANSKA
20224;Prožurska Luka;DUBROVAČKO-NERETVANSKA
20224;Saplunara;DUBROVAČKO-NERETVANSKA
20225;Babino Polje;DUBROVAČKO-NERETVANSKA
20225;Blato;DUBROVAČKO-NERETVANSKA
20225;Kozarica;DUBROVAČKO-NERETVANSKA
20225;Ropa;DUBROVAČKO-NERETVANSKA
20225;Sobra;DUBROVAČKO-NERETVANSKA
20226;Babine Kuće;DUBROVAČKO-NERETVANSKA
20226;Goveđari;DUBROVAČKO-NERETVANSKA
20226;Njivice;DUBROVAČKO-NERETVANSKA
20226;Polače;DUBROVAČKO-NERETVANSKA
20226;Pomena;DUBROVAČKO-NERETVANSKA
20226;Pristanište;DUBROVAČKO-NERETVANSKA
20226;Soline;DUBROVAČKO-NERETVANSKA
20226;Tatinica;DUBROVAČKO-NERETVANSKA
20226;Velika Loza;DUBROVAČKO-NERETVANSKA
20230;Boljenovići;DUBROVAČKO-NERETVANSKA
20230;Broce;DUBROVAČKO-NERETVANSKA
20230;Česvinica;DUBROVAČKO-NERETVANSKA
20230;Duba Stonska;DUBROVAČKO-NERETVANSKA
20230;Hodilje;DUBROVAČKO-NERETVANSKA
20230;Luka;DUBROVAČKO-NERETVANSKA
20230;Mali Ston;DUBROVAČKO-NERETVANSKA
20230;Metohija;DUBROVAČKO-NERETVANSKA
20230;Sparagovići;DUBROVAČKO-NERETVANSKA
20230;Ston;DUBROVAČKO-NERETVANSKA
20230;Zabrđe;DUBROVAČKO-NERETVANSKA
20231;Čepikuće;DUBROVAČKO-NERETVANSKA
20231;Doli;DUBROVAČKO-NERETVANSKA
20231;Lisac;DUBROVAČKO-NERETVANSKA
20231;Podimoć;DUBROVAČKO-NERETVANSKA
20231;Smokovljani;DUBROVAČKO-NERETVANSKA
20231;Točionik;DUBROVAČKO-NERETVANSKA
20231;Trnovica;DUBROVAČKO-NERETVANSKA
20231;Visočani;DUBROVAČKO-NERETVANSKA
20231;Zaton Doli;DUBROVAČKO-NERETVANSKA
20232;Banići;DUBROVAČKO-NERETVANSKA
20232;Majkovi;DUBROVAČKO-NERETVANSKA
20232;Mravnica;DUBROVAČKO-NERETVANSKA
20232;Podgora;DUBROVAČKO-NERETVANSKA
20232;Slano;DUBROVAČKO-NERETVANSKA
20232;Trnova;DUBROVAČKO-NERETVANSKA
20233;Trsteno;DUBROVAČKO-NERETVANSKA
20234;Brsećine;DUBROVAČKO-NERETVANSKA
20234;Dubravica;DUBROVAČKO-NERETVANSKA
20234;Gromača;DUBROVAČKO-NERETVANSKA
20234;Kliševo;DUBROVAČKO-NERETVANSKA
20234;Ljubač;DUBROVAČKO-NERETVANSKA
20234;Mravinjac;DUBROVAČKO-NERETVANSKA
20234;Mrčevo;DUBROVAČKO-NERETVANSKA
20234;Orašac;DUBROVAČKO-NERETVANSKA
20235;Zaton;DUBROVAČKO-NERETVANSKA
20236;Čajkovica;DUBROVAČKO-NERETVANSKA
20236;Čajkovići;DUBROVAČKO-NERETVANSKA
20236;Donje Obuljeno;DUBROVAČKO-NERETVANSKA
20236;Gornje Obuljeno;DUBROVAČKO-NERETVANSKA
20236;Knežica;DUBROVAČKO-NERETVANSKA
20236;Komolac;DUBROVAČKO-NERETVANSKA
20236;Mokošica;DUBROVAČKO-NERETVANSKA
20236;Nova Mokošica;DUBROVAČKO-NERETVANSKA
20236;Osojnik;DUBROVAČKO-NERETVANSKA
20236;Petrovo Selo;DUBROVAČKO-NERETVANSKA
20236;Pobrežje;DUBROVAČKO-NERETVANSKA
20236;Prijevor;DUBROVAČKO-NERETVANSKA
20236;Rožat;DUBROVAČKO-NERETVANSKA
20236;Sustjepan;DUBROVAČKO-NERETVANSKA
20236;Šumet;DUBROVAČKO-NERETVANSKA
20240;Donja Vrućica;DUBROVAČKO-NERETVANSKA
20240;Duba Pelješka;DUBROVAČKO-NERETVANSKA
20240;Gornja Vrućica;DUBROVAČKO-NERETVANSKA
20240;Trpanj;DUBROVAČKO-NERETVANSKA
20242;Donja Banda;DUBROVAČKO-NERETVANSKA
20242;Oskorušno;DUBROVAČKO-NERETVANSKA
20243;Kuna Pelješka;DUBROVAČKO-NERETVANSKA
20243;Pijavičino;DUBROVAČKO-NERETVANSKA
20244;Podobuče;DUBROVAČKO-NERETVANSKA
20244;Potomje;DUBROVAČKO-NERETVANSKA
20245;Trstenik;DUBROVAČKO-NERETVANSKA
20246;Drače;DUBROVAČKO-NERETVANSKA
20246;Janjina;DUBROVAČKO-NERETVANSKA
20246;Osobljava;DUBROVAČKO-NERETVANSKA
20246;Popova Luka;DUBROVAČKO-NERETVANSKA
20246;Sreser;DUBROVAČKO-NERETVANSKA
20247;Žuljana;DUBROVAČKO-NERETVANSKA
20248;Brijesta;DUBROVAČKO-NERETVANSKA
20248;Dančanje;DUBROVAČKO-NERETVANSKA
20248;Dubrava;DUBROVAČKO-NERETVANSKA
20248;Putniković;DUBROVAČKO-NERETVANSKA
20248;Tomislavovac;DUBROVAČKO-NERETVANSKA
20250;Orebić;DUBROVAČKO-NERETVANSKA
20250;Podgorje;DUBROVAČKO-NERETVANSKA
20250;Stanković;DUBROVAČKO-NERETVANSKA
20260;Korčula;DUBROVAČKO-NERETVANSKA
20263;Lumbarda;DUBROVAČKO-NERETVANSKA
20264;Račišće;DUBROVAČKO-NERETVANSKA
20267;Kućište;DUBROVAČKO-NERETVANSKA
20267;Nakovanj;DUBROVAČKO-NERETVANSKA
20267;Viganj;DUBROVAČKO-NERETVANSKA
20269;Lovište;DUBROVAČKO-NERETVANSKA
20270;Potirna;DUBROVAČKO-NERETVANSKA
20270;Vela Luka;DUBROVAČKO-NERETVANSKA
20271;Blato;DUBROVAČKO-NERETVANSKA
20272;Smokvica;DUBROVAČKO-NERETVANSKA
20273;Čara;DUBROVAČKO-NERETVANSKA
20274;Pupnat;DUBROVAČKO-NERETVANSKA
20275;Žrnovo;DUBROVAČKO-NERETVANSKA
20278;Borovci;DUBROVAČKO-NERETVANSKA
20278;Brečići;DUBROVAČKO-NERETVANSKA
20278;Dubrave;DUBROVAČKO-NERETVANSKA
20278;Kobiljača;DUBROVAČKO-NERETVANSKA
20278;Mali Prolog;DUBROVAČKO-NERETVANSKA
20278;Nova Sela;DUBROVAČKO-NERETVANSKA
20278;Pozla Gora;DUBROVAČKO-NERETVANSKA
20290;Glavat;DUBROVAČKO-NERETVANSKA
20290;Lastovo;DUBROVAČKO-NERETVANSKA
20290;Pasadur;DUBROVAČKO-NERETVANSKA
20290;Skrivena Luka;DUBROVAČKO-NERETVANSKA
20290;Sušac;DUBROVAČKO-NERETVANSKA
20290;Zaklopatica;DUBROVAČKO-NERETVANSKA
20290;Uble;DUBROVAČKO-NERETVANSKA
20340;Baćina;DUBROVAČKO-NERETVANSKA
20340;Peračko Blato;DUBROVAČKO-NERETVANSKA
20340;Plina Jezero;DUBROVAČKO-NERETVANSKA
20340;Ploče;DUBROVAČKO-NERETVANSKA
20341;Krvavac I;DUBROVAČKO-NERETVANSKA
20341;Kula Norinska;DUBROVAČKO-NERETVANSKA
20341;Momići;DUBROVAČKO-NERETVANSKA
20341;Podrujnica;DUBROVAČKO-NERETVANSKA
20342;Otrić Seoci;DUBROVAČKO-NERETVANSKA
20343;Rogotin;DUBROVAČKO-NERETVANSKA
20343;Šarić Struga;DUBROVAČKO-NERETVANSKA
20344;Banja;DUBROVAČKO-NERETVANSKA
20344;Desne;DUBROVAČKO-NERETVANSKA
20344;Komin;DUBROVAČKO-NERETVANSKA
20345;Staševica;DUBROVAČKO-NERETVANSKA
20350;Dubravica;DUBROVAČKO-NERETVANSKA
20350;Glušci;DUBROVAČKO-NERETVANSKA
20350;Krvavac II;DUBROVAČKO-NERETVANSKA
20350;Metković;DUBROVAČKO-NERETVANSKA
20350;Vidonje;DUBROVAČKO-NERETVANSKA
20352;Prud;DUBROVAČKO-NERETVANSKA
20352;Vid;DUBROVAČKO-NERETVANSKA
20353;Badžula;DUBROVAČKO-NERETVANSKA
20353;Bijeli Vir;DUBROVAČKO-NERETVANSKA
20353;Dobranje;DUBROVAČKO-NERETVANSKA
20353;Mislina;DUBROVAČKO-NERETVANSKA
20353;Mlinište;DUBROVAČKO-NERETVANSKA
20355;Buk Vlaka;DUBROVAČKO-NERETVANSKA
20355;Opuzen;DUBROVAČKO-NERETVANSKA
20355;Podgradina;DUBROVAČKO-NERETVANSKA
20355;Vlaka/lij.ob.Male Neretve/;DUBROVAČKO-NERETVANSKA
20356;Duboka;DUBROVAČKO-NERETVANSKA
20356;Klek;DUBROVAČKO-NERETVANSKA
20356;Komarna;DUBROVAČKO-NERETVANSKA
20356;Raba;DUBROVAČKO-NERETVANSKA
20356;Slivno Ravno;DUBROVAČKO-NERETVANSKA
20357;Blace;DUBROVAČKO-NERETVANSKA
20357;Lovorje;DUBROVAČKO-NERETVANSKA
20357;Mihalj;DUBROVAČKO-NERETVANSKA
20357;Otok Duba;DUBROVAČKO-NERETVANSKA
20357;Trn;DUBROVAČKO-NERETVANSKA
20357;Tuštevac;DUBROVAČKO-NERETVANSKA
21000;Kamen;SPLITSKO-DALMATINSKA
21000;Split;SPLITSKO-DALMATINSKA
21201;Labin;SPLITSKO-DALMATINSKA
21201;Ljubitovica;SPLITSKO-DALMATINSKA
21201;Prapatnica;SPLITSKO-DALMATINSKA
21201;Prgomet;SPLITSKO-DALMATINSKA
21201;Trolokve;SPLITSKO-DALMATINSKA
21202;Brštanovo;SPLITSKO-DALMATINSKA
21202;Divojevići;SPLITSKO-DALMATINSKA
21202;Dugobabe;SPLITSKO-DALMATINSKA
21202;Kladnjice;SPLITSKO-DALMATINSKA
21202;Korušce;SPLITSKO-DALMATINSKA
21202;Lećevica;SPLITSKO-DALMATINSKA
21202;Nisko;SPLITSKO-DALMATINSKA
21202;Radošić;SPLITSKO-DALMATINSKA
21202;Vučevica;SPLITSKO-DALMATINSKA
21203;Bračević;SPLITSKO-DALMATINSKA
21203;Donje Pustinje;SPLITSKO-DALMATINSKA
21203;Donji Muć;SPLITSKO-DALMATINSKA
21203;Gornje Postinje;SPLITSKO-DALMATINSKA
21203;Gornji Muć;SPLITSKO-DALMATINSKA
21203;Ramljane;SPLITSKO-DALMATINSKA
21204;Dugopolje;SPLITSKO-DALMATINSKA
21204;Kotlenice;SPLITSKO-DALMATINSKA
21205;Donji Dolac;SPLITSKO-DALMATINSKA
21205;Gornji Dolac;SPLITSKO-DALMATINSKA
21205;Putišići;SPLITSKO-DALMATINSKA
21205;Srijane;SPLITSKO-DALMATINSKA
21206;Donje Ogorje;SPLITSKO-DALMATINSKA
21206;Gornje Ogorje;SPLITSKO-DALMATINSKA
21206;Mala Milešina;SPLITSKO-DALMATINSKA
21206;Pribude;SPLITSKO-DALMATINSKA
21206;Radunić;SPLITSKO-DALMATINSKA
21206;Velika Milešina;SPLITSKO-DALMATINSKA
21207;Kostanje;SPLITSKO-DALMATINSKA
21207;Podgrađe;SPLITSKO-DALMATINSKA
21208;Kučiće;SPLITSKO-DALMATINSKA
21208;Podašpilje;SPLITSKO-DALMATINSKA
21208;Svinišće;SPLITSKO-DALMATINSKA
21209;Kučine;SPLITSKO-DALMATINSKA
21209;Mravince;SPLITSKO-DALMATINSKA
21210;Blaca;SPLITSKO-DALMATINSKA
21210;Vranjic;SPLITSKO-DALMATINSKA
21210;Solin;SPLITSKO-DALMATINSKA
21212;Kaštel Sućurac;SPLITSKO-DALMATINSKA
21213;Kaštel Gomilica;SPLITSKO-DALMATINSKA
21214;Kaštel Kambelovac;SPLITSKO-DALMATINSKA
21215;Kaštel Lukšić;SPLITSKO-DALMATINSKA
21216;Kaštel Novi;SPLITSKO-DALMATINSKA
21216;Kaštel Stari;SPLITSKO-DALMATINSKA
21216;Kaštel Štafilić;SPLITSKO-DALMATINSKA
21218;Seget Donji;SPLITSKO-DALMATINSKA
21218;Seget Gornji;SPLITSKO-DALMATINSKA
21220;Divulje;SPLITSKO-DALMATINSKA
21220;Plano;SPLITSKO-DALMATINSKA
21220;Seget Vranjica;SPLITSKO-DALMATINSKA
21220;Trogir;SPLITSKO-DALMATINSKA
21220;Žedno;SPLITSKO-DALMATINSKA
21222;Dograde;SPLITSKO-DALMATINSKA
21222;Gustirna;SPLITSKO-DALMATINSKA
21222;Marina;SPLITSKO-DALMATINSKA
21222;Najevi;SPLITSKO-DALMATINSKA
21222;Poljica;SPLITSKO-DALMATINSKA
21222;Pozorac;SPLITSKO-DALMATINSKA
21222;Sevid;SPLITSKO-DALMATINSKA
21222;Svinca;SPLITSKO-DALMATINSKA
21222;Vrsine;SPLITSKO-DALMATINSKA
21223;Okrug Donji;SPLITSKO-DALMATINSKA
21223;Okrug Gornji;SPLITSKO-DALMATINSKA
21224;Arbanija;SPLITSKO-DALMATINSKA
21224;Slatine;SPLITSKO-DALMATINSKA
21225;Drvenik Mali;SPLITSKO-DALMATINSKA
21225;Drvenik Veliki;SPLITSKO-DALMATINSKA
21226;Vinišće;SPLITSKO-DALMATINSKA
21227;Bogdanovići;SPLITSKO-DALMATINSKA
21227;Primorski Dolac;SPLITSKO-DALMATINSKA
21228;Blizna Donja;SPLITSKO-DALMATINSKA
21228;Blizna Gornja;SPLITSKO-DALMATINSKA
21228;Bristivica;SPLITSKO-DALMATINSKA
21228;Mitlo;SPLITSKO-DALMATINSKA
21228;Rastovac;SPLITSKO-DALMATINSKA
21228;Vinovac;SPLITSKO-DALMATINSKA
21229;Crivac;SPLITSKO-DALMATINSKA
21230;Brnaze;SPLITSKO-DALMATINSKA
21230;Čitluk;SPLITSKO-DALMATINSKA
21230;Glavice;SPLITSKO-DALMATINSKA
21230;Jasensko;SPLITSKO-DALMATINSKA
21230;Karakašica;SPLITSKO-DALMATINSKA
21230;Lučane;SPLITSKO-DALMATINSKA
21230;Radošić;SPLITSKO-DALMATINSKA
21230;Sinj;SPLITSKO-DALMATINSKA
21230;Suhač;SPLITSKO-DALMATINSKA
21230;Turjaci;SPLITSKO-DALMATINSKA
21231;Klis;SPLITSKO-DALMATINSKA
21231;Konjsko;SPLITSKO-DALMATINSKA
21231;Koprivno;SPLITSKO-DALMATINSKA
21231;Prugovo;SPLITSKO-DALMATINSKA
21231;Veliki Bročanac;SPLITSKO-DALMATINSKA
21232;Bisko;SPLITSKO-DALMATINSKA
21232;Dicmo;SPLITSKO-DALMATINSKA
21232;Ercegovci;SPLITSKO-DALMATINSKA
21232;Kraj;SPLITSKO-DALMATINSKA
21232;Krušvar;SPLITSKO-DALMATINSKA
21232;Liska;SPLITSKO-DALMATINSKA
21232;Osoje;SPLITSKO-DALMATINSKA
21232;Prisoje;SPLITSKO-DALMATINSKA
21232;Sičane;SPLITSKO-DALMATINSKA
21232;Sušci;SPLITSKO-DALMATINSKA
21233;Dabar;SPLITSKO-DALMATINSKA
21233;Donji Bitelić;SPLITSKO-DALMATINSKA
21233;Gornji Bitelić;SPLITSKO-DALMATINSKA
21233;Hrvace;SPLITSKO-DALMATINSKA
21233;Laktac;SPLITSKO-DALMATINSKA
21233;Maljkovo;SPLITSKO-DALMATINSKA
21233;Potravlje;SPLITSKO-DALMATINSKA
21233;Rumin;SPLITSKO-DALMATINSKA
21233;Satrić;SPLITSKO-DALMATINSKA
21233;Vučipolje;SPLITSKO-DALMATINSKA
21233;Zasiok;SPLITSKO-DALMATINSKA
21233;Zelovo;SPLITSKO-DALMATINSKA
21235;Maovice;SPLITSKO-DALMATINSKA
21235;Otišić;SPLITSKO-DALMATINSKA
21236;Garjak;SPLITSKO-DALMATINSKA
21236;Ježević;SPLITSKO-DALMATINSKA
21236;Koljane;SPLITSKO-DALMATINSKA
21236;Kosore;SPLITSKO-DALMATINSKA
21236;Maovice;SPLITSKO-DALMATINSKA
21236;Otišić;SPLITSKO-DALMATINSKA
21236;Podosoje;SPLITSKO-DALMATINSKA
21236;Vinalić;SPLITSKO-DALMATINSKA
21236;Vrlika;SPLITSKO-DALMATINSKA
21238;Korita;SPLITSKO-DALMATINSKA
21238;Otok;SPLITSKO-DALMATINSKA
21238;Ovrlja;SPLITSKO-DALMATINSKA
21240;Čačvina;SPLITSKO-DALMATINSKA
21240;Čaporice;SPLITSKO-DALMATINSKA
21240;Gardun;SPLITSKO-DALMATINSKA
21240;Jabuka;SPLITSKO-DALMATINSKA
21240;Košute;SPLITSKO-DALMATINSKA
21240;Strmendolac;SPLITSKO-DALMATINSKA
21240;Trilj;SPLITSKO-DALMATINSKA
21240;Vedrine;SPLITSKO-DALMATINSKA
21240;Velić;SPLITSKO-DALMATINSKA
21240;Vojnić Sinjski;SPLITSKO-DALMATINSKA
21241;Bajagić;SPLITSKO-DALMATINSKA
21241;Gala;SPLITSKO-DALMATINSKA
21241;Gljev;SPLITSKO-DALMATINSKA
21241;Obrovac Sinjski;SPLITSKO-DALMATINSKA
21242;Grab;SPLITSKO-DALMATINSKA
21242;Krivodol;SPLITSKO-DALMATINSKA
21242;Podi;SPLITSKO-DALMATINSKA
21242;Ruda;SPLITSKO-DALMATINSKA
21242;Udovičić;SPLITSKO-DALMATINSKA
21242;Vrabač;SPLITSKO-DALMATINSKA
21243;Budimiri;SPLITSKO-DALMATINSKA
21243;Nova Sela;SPLITSKO-DALMATINSKA
21243;Ugljane;SPLITSKO-DALMATINSKA
21243;Vinine;SPLITSKO-DALMATINSKA
21244;Biorine;SPLITSKO-DALMATINSKA
21244;Dobranje;SPLITSKO-DALMATINSKA
21244;Cista Velika;SPLITSKO-DALMATINSKA
21245;Ljut;SPLITSKO-DALMATINSKA
21245;Rože;SPLITSKO-DALMATINSKA
21245;Strizirep;SPLITSKO-DALMATINSKA
21245;Tijarica;SPLITSKO-DALMATINSKA
21245;Voštane;SPLITSKO-DALMATINSKA
21245;Vrpolje;SPLITSKO-DALMATINSKA
21246;Aržano;SPLITSKO-DALMATINSKA
21246;Kamensko;SPLITSKO-DALMATINSKA
21247;Gizdavac;SPLITSKO-DALMATINSKA
21247;Neorić;SPLITSKO-DALMATINSKA
21247;Sutina;SPLITSKO-DALMATINSKA
21247;Zelovo Sutinsko;SPLITSKO-DALMATINSKA
21250;Katuni;SPLITSKO-DALMATINSKA
21250;Kreševo;SPLITSKO-DALMATINSKA
21250;Šestanovac;SPLITSKO-DALMATINSKA
21250;Žeževica;SPLITSKO-DALMATINSKA
21251;Donje Sitno;SPLITSKO-DALMATINSKA
21251;Gornje Sitno;SPLITSKO-DALMATINSKA
21251;Žrnovnica;SPLITSKO-DALMATINSKA
21252;Dubrava;SPLITSKO-DALMATINSKA
21252;Naklice;SPLITSKO-DALMATINSKA
21252;Tugare;SPLITSKO-DALMATINSKA
21253;Čisla;SPLITSKO-DALMATINSKA
21253;Gata;SPLITSKO-DALMATINSKA
21253;Ostrovica;SPLITSKO-DALMATINSKA
21253;Smolonje;SPLITSKO-DALMATINSKA
21253;Zvečanje;SPLITSKO-DALMATINSKA
